date,confirmed,deaths,zone,altitude,lat,lon
2020-06-22,15587,1901-11-24,ZONA NORTE,57,-51.525,-806.578
2020-06-22,781,1900-01-14,ZONA SUR,3848,-158.403,-700.281
2020-06-22,3614,1900-04-10,ZONA NORTE,895,-60.347,-769.742
2020-06-22,804,1900-01-07,ZONA SUR,583,-180.019,-702.519
2020-06-22,2321,1900-04-20,ZONA NORTE,9,-35.711,-804.592
2020-06-22,7177,1900-05-20,ZONA CENTRO,162,-83.681,-745.433
2020-06-23,1655,1900-02-02,ZONA NORTE,2338,-62.294,-778.728
2020-06-23,7347,1901-03-06,ZONA CENTRO,3073,-95.297,-775.292
2020-06-23,498,1900-01-13,ZONA SUR,2500,-136.289,-728.861
2020-06-23,5981,1900-07-06,ZONA SUR,2429,-163.933,-715.289
2020-06-23,1569,1900-01-15,ZONA SUR,2797,-131.603,-742.253
2020-06-23,1631,1900-01-23,ZONA NORTE,2731,-71.547,-785.108
2020-06-23,17303,1901-07-08,ZONA CENTRO,27,-120.631,-771.469
2020-06-23,1631,1900-01-12,ZONA SUR,3439,-135.192,-719.767
2020-06-23,822,1900-01-08,ZONA SUR,3746,-127.869,-749.714
2020-06-23,1914,1900-02-14,ZONA CENTRO,1921,-9.93,-762.397
2020-06-23,6397,1901-03-05,ZONA SUR,432,-140.636,-757.292
2020-06-23,3330,1900-04-21,ZONA CENTRO,3294,-120.708,-752.089
2020-06-23,8658,1901-04-25,ZONA NORTE,74,-8.1,-790.306
2020-06-23,12552,1901-12-13,ZONA NORTE,28,-67.669,-798.506
2020-06-23,147372,1910-07-21,ZONA CENTRO,162,-120.453,-770.308
2020-06-23,8449,1900-11-25,ZONA NORTE,107,-37.481,-732.442
2020-06-23,1397,1900-01-23,ZONA SUR,204,-125.936,-691.767
2020-06-23,864,1900-01-08,ZONA SUR,1428,-171.942,-709.333
2020-06-23,881,1900-01-19,ZONA CENTRO,4373,-106.825,-762.569
2020-06-23,15686,1901-11-30,ZONA NORTE,57,-51.525,-806.578
2020-06-23,788,1900-01-15,ZONA SUR,3848,-158.403,-700.281
2020-06-23,3700,1900-05-02,ZONA NORTE,895,-60.347,-769.742
2020-06-23,810,1900-01-07,ZONA SUR,583,-180.019,-702.519
2020-06-23,2346,1900-04-20,ZONA NORTE,9,-35.711,-804.592
2020-06-23,7229,1900-05-21,ZONA CENTRO,162,-83.681,-745.433
2020-06-24,1689,1900-02-02,ZONA NORTE,2338,-62.294,-778.728
2020-06-24,7444,1901-03-12,ZONA CENTRO,3073,-95.297,-775.292
2020-06-24,503,1900-01-13,ZONA SUR,2500,-136.289,-728.861
2020-06-24,6187,1900-07-21,ZONA SUR,2429,-163.933,-715.289
2020-06-24,1603,1900-01-20,ZONA SUR,2797,-131.603,-742.253
2020-06-24,1678,1900-01-23,ZONA NORTE,2731,-71.547,-785.108
2020-06-24,17372,1901-07-16,ZONA CENTRO,27,-120.631,-771.469
2020-06-24,1656,1900-01-12,ZONA SUR,3439,-135.192,-719.767
2020-06-24,833,1900-01-09,ZONA SUR,3746,-127.869,-749.714
2020-06-24,1957,1900-02-15,ZONA CENTRO,1921,-9.93,-762.397
2020-06-24,6585,1901-03-08,ZONA SUR,432,-140.636,-757.292
2020-06-24,3403,1900-04-25,ZONA CENTRO,3294,-120.708,-752.089
2020-06-24,8849,1901-05-10,ZONA NORTE,74,-8.1,-790.306
2020-06-24,12709,1901-12-18,ZONA NORTE,28,-67.669,-798.506
2020-06-24,149377,1910-10-24,ZONA CENTRO,162,-120.453,-770.308
2020-06-24,8681,1900-11-27,ZONA NORTE,107,-37.481,-732.442
2020-06-24,1432,1900-01-23,ZONA SUR,204,-125.936,-691.767
2020-06-24,868,1900-01-08,ZONA SUR,1428,-171.942,-709.333
2020-06-24,888,1900-01-19,ZONA CENTRO,4373,-106.825,-762.569
2020-06-24,15863,1901-12-15,ZONA NORTE,57,-51.525,-806.578
2020-06-24,814,1900-01-15,ZONA SUR,3848,-158.403,-700.281
2020-06-24,3804,1900-05-05,ZONA NORTE,895,-60.347,-769.742
2020-06-24,815,1900-01-07,ZONA SUR,583,-180.019,-702.519
2020-06-24,2386,1900-04-21,ZONA NORTE,9,-35.711,-804.592
2020-06-24,7293,1900-05-24,ZONA CENTRO,162,-83.681,-745.433
2020-06-25,1845,1900-02-02,ZONA NORTE,2338,-62.294,-778.728
2020-06-25,7553,1901-03-16,ZONA CENTRO,3073,-95.297,-775.292
2020-06-25,514,1900-01-14,ZONA SUR,2500,-136.289,-728.861
2020-06-25,6411,1900-07-27,ZONA SUR,2429,-163.933,-715.289
2020-06-25,1644,1900-01-20,ZONA SUR,2797,-131.603,-742.253
2020-06-25,1774,1900-02-11,ZONA NORTE,2731,-71.547,-785.108
2020-06-25,17449,1901-07-25,ZONA CENTRO,27,-120.631,-771.469
2020-06-25,1680,1900-01-13,ZONA SUR,3439,-135.192,-719.767
2020-06-25,847,1900-01-09,ZONA SUR,3746,-127.869,-749.714
2020-06-25,1998,1900-02-18,ZONA CENTRO,1921,-9.93,-762.397
2020-06-25,6723,1901-03-17,ZONA SUR,432,-140.636,-757.292
2020-06-25,3470,1900-04-29,ZONA CENTRO,3294,-120.708,-752.089
2020-06-25,9090,1901-05-29,ZONA NORTE,74,-8.1,-790.306
2020-06-25,12892,1901-12-22,ZONA NORTE,28,-67.669,-798.506
2020-06-25,151225,1911-01-11,ZONA CENTRO,162,-120.453,-770.308
2020-06-25,8743,1900-11-29,ZONA NORTE,107,-37.481,-732.442
2020-06-25,1467,1900-01-24,ZONA SUR,204,-125.936,-691.767
2020-06-25,881,1900-01-09,ZONA SUR,1428,-171.942,-709.333
2020-06-25,898,1900-01-19,ZONA CENTRO,4373,-106.825,-762.569
2020-06-25,16101,1901-12-25,ZONA NORTE,57,-51.525,-806.578
2020-06-25,832,1900-01-15,ZONA SUR,3848,-158.403,-700.281
2020-06-25,3975,1900-05-08,ZONA NORTE,895,-60.347,-769.742
2020-06-25,821,1900-01-07,ZONA SUR,583,-180.019,-702.519
2020-06-25,2442,1900-04-21,ZONA NORTE,9,-35.711,-804.592
2020-06-25,7327,1900-05-24,ZONA CENTRO,162,-83.681,-745.433
2020-06-26,1916,1900-02-02,ZONA NORTE,2338,-62.294,-778.728
2020-06-26,7652,1901-03-19,ZONA CENTRO,3073,-95.297,-775.292
2020-06-26,525,1900-01-14,ZONA SUR,2500,-136.289,-728.861
2020-06-26,6535,1900-07-30,ZONA SUR,2429,-163.933,-715.289
2020-06-26,1678,1900-01-20,ZONA SUR,2797,-131.603,-742.253
2020-06-26,1816,1900-02-27,ZONA NORTE,2731,-71.547,-785.108
2020-06-26,17580,1901-08-06,ZONA CENTRO,27,-120.631,-771.469
2020-06-26,1698,1900-01-16,ZONA SUR,3439,-135.192,-719.767
2020-06-26,860,1900-01-10,ZONA SUR,3746,-127.869,-749.714
2020-06-26,2089,1900-02-20,ZONA CENTRO,1921,-9.93,-762.397
2020-06-26,6851,1901-03-24,ZONA SUR,432,-140.636,-757.292
2020-06-26,3558,1900-05-03,ZONA CENTRO,3294,-120.708,-752.089
2020-06-26,9307,1901-06-11,ZONA NORTE,74,-8.1,-790.306
2020-06-26,13098,1901-12-25,ZONA NORTE,28,-67.669,-798.506
2020-06-26,153068,1911-04-16,ZONA CENTRO,162,-120.453,-770.308
2020-06-26,8786,1900-11-29,ZONA NORTE,107,-37.481,-732.442
2020-06-26,1549,1900-01-24,ZONA SUR,204,-125.936,-691.767
2020-06-26,907,1900-01-09,ZONA SUR,1428,-171.942,-709.333
2020-06-26,908,1900-01-19,ZONA CENTRO,4373,-106.825,-762.569
2020-06-26,16250,1902-01-02,ZONA NORTE,57,-51.525,-806.578
2020-06-26,844,1900-01-17,ZONA SUR,3848,-158.403,-700.281
2020-06-26,4163,1900-05-10,ZONA NORTE,895,-60.347,-769.742
2020-06-26,848,1900-01-07,ZONA SUR,583,-180.019,-702.519
2020-06-26,2479,1900-04-24,ZONA NORTE,9,-35.711,-804.592
2020-06-26,7399,1900-05-25,ZONA CENTRO,162,-83.681,-745.433
2020-06-27,1971,1900-02-03,ZONA NORTE,2338,-62.294,-778.728
2020-06-27,7752,1901-03-27,ZONA CENTRO,3073,-95.297,-775.292
2020-06-27,530,1900-01-15,ZONA SUR,2500,-136.289,-728.861
2020-06-27,6682,1900-08-12,ZONA SUR,2429,-163.933,-715.289
2020-06-27,1717,1900-01-21,ZONA SUR,2797,-131.603,-742.253
2020-06-27,1929,1900-03-02,ZONA NORTE,2731,-71.547,-785.108
2020-06-27,17747,1901-08-18,ZONA CENTRO,27,-120.631,-771.469
2020-06-27,1727,1900-01-17,ZONA SUR,3439,-135.192,-719.767
2020-06-27,869,1900-01-10,ZONA SUR,3746,-127.869,-749.714
2020-06-27,2128,1900-02-24,ZONA CENTRO,1921,-9.93,-762.397
2020-06-27,6981,1901-03-31,ZONA SUR,432,-140.636,-757.292
2020-06-27,3633,1900-05-07,ZONA CENTRO,3294,-120.708,-752.089
2020-06-27,9490,1901-06-21,ZONA NORTE,74,-8.1,-790.306
2020-06-27,13259,1901-12-31,ZONA NORTE,28,-67.669,-798.506
2020-06-27,154713,1911-07-29,ZONA CENTRO,162,-120.453,-770.308
2020-06-27,8835,1900-12-04,ZONA NORTE,107,-37.481,-732.442
2020-06-27,1599,1900-01-26,ZONA SUR,204,-125.936,-691.767
2020-06-27,915,1900-01-09,ZONA SUR,1428,-171.942,-709.333
2020-06-27,922,1900-01-19,ZONA CENTRO,4373,-106.825,-762.569
2020-06-27,16461,1902-01-06,ZONA NORTE,57,-51.525,-806.578
2020-06-27,853,1900-01-17,ZONA SUR,3848,-158.403,-700.281
2020-06-27,4361,1900-05-17,ZONA NORTE,895,-60.347,-769.742
2020-06-27,869,1900-01-07,ZONA SUR,583,-180.019,-702.519
2020-06-27,2518,1900-04-27,ZONA NORTE,9,-35.711,-804.592
2020-06-27,7528,1900-05-25,ZONA CENTRO,162,-83.681,-745.433
2020-06-28,2020,1900-02-10,ZONA NORTE,2338,-62.294,-778.728
2020-06-28,7828,1901-04-01,ZONA CENTRO,3073,-95.297,-775.292
2020-06-28,552,1900-01-15,ZONA SUR,2500,-136.289,-728.861
2020-06-28,6823,1900-08-17,ZONA SUR,2429,-163.933,-715.289
2020-06-28,1743,1900-01-23,ZONA SUR,2797,-131.603,-742.253
2020-06-28,1983,1900-03-05,ZONA NORTE,2731,-71.547,-785.108
2020-06-28,17871,1901-09-02,ZONA CENTRO,27,-120.631,-771.469
2020-06-28,1760,1900-01-17,ZONA SUR,3439,-135.192,-719.767
2020-06-28,881,1900-01-10,ZONA SUR,3746,-127.869,-749.714
2020-06-28,2215,1900-02-25,ZONA CENTRO,1921,-9.93,-762.397
2020-06-28,7121,1901-04-08,ZONA SUR,432,-140.636,-757.292
2020-06-28,3721,1900-05-12,ZONA CENTRO,3294,-120.708,-752.089
2020-06-28,9692,1901-07-06,ZONA NORTE,74,-8.1,-790.306
2020-06-28,13475,1902-01-06,ZONA NORTE,28,-67.669,-798.506
2020-06-28,156172,1911-10-29,ZONA CENTRO,162,-120.453,-770.308
2020-06-28,8904,1900-12-06,ZONA NORTE,107,-37.481,-732.442
2020-06-28,1636,1900-01-26,ZONA SUR,204,-125.936,-691.767
2020-06-28,928,1900-01-10,ZONA SUR,1428,-171.942,-709.333
2020-06-28,936,1900-01-19,ZONA CENTRO,4373,-106.825,-762.569
2020-06-28,16634,1902-01-11,ZONA NORTE,57,-51.525,-806.578
2020-06-28,874,1900-01-18,ZONA SUR,3848,-158.403,-700.281
2020-06-28,4548,1900-05-21,ZONA NORTE,895,-60.347,-769.742
2020-06-28,876,1900-01-07,ZONA SUR,583,-180.019,-702.519
2020-06-28,2607,1900-04-29,ZONA NORTE,9,-35.711,-804.592
2020-06-28,7619,1900-05-28,ZONA CENTRO,162,-83.681,-745.433
2020-06-29,2052,1900-02-11,ZONA NORTE,2338,-62.294,-778.728
2020-06-29,7874,1901-04-12,ZONA CENTRO,3073,-95.297,-775.292
2020-06-29,554,1900-01-17,ZONA SUR,2500,-136.289,-728.861
2020-06-29,7076,1900-09-01,ZONA SUR,2429,-163.933,-715.289
2020-06-29,1747,1900-01-24,ZONA SUR,2797,-131.603,-742.253
2020-06-29,2091,1900-03-07,ZONA NORTE,2731,-71.547,-785.108
2020-06-29,17944,1901-09-10,ZONA CENTRO,27,-120.631,-771.469
2020-06-29,1775,1900-01-18,ZONA SUR,3439,-135.192,-719.767
2020-06-29,890,1900-01-10,ZONA SUR,3746,-127.869,-749.714
2020-06-29,2299,1900-02-26,ZONA CENTRO,1921,-9.93,-762.397
2020-06-29,7407,1901-04-14,ZONA SUR,432,-140.636,-757.292
2020-06-29,3821,1900-05-14,ZONA CENTRO,3294,-120.708,-752.089
2020-06-29,9856,1901-07-21,ZONA NORTE,74,-8.1,-790.306
2020-06-29,13572,1902-01-10,ZONA NORTE,28,-67.669,-798.506
2020-06-29,157050,1912-02-06,ZONA CENTRO,162,-120.453,-770.308
2020-06-29,8955,1900-12-09,ZONA NORTE,107,-37.481,-732.442
2020-06-29,1787,1900-01-29,ZONA SUR,204,-125.936,-691.767
2020-06-29,942,1900-01-10,ZONA SUR,1428,-171.942,-709.333
2020-06-29,1091,1900-01-19,ZONA CENTRO,4373,-106.825,-762.569
2020-06-29,16746,1902-01-17,ZONA NORTE,57,-51.525,-806.578
2020-06-29,943,1900-01-18,ZONA SUR,3848,-158.403,-700.281
2020-06-29,4696,1900-05-23,ZONA NORTE,895,-60.347,-769.742
2020-06-29,888,1900-01-08,ZONA SUR,583,-180.019,-702.519
2020-06-29,2641,1900-04-29,ZONA NORTE,9,-35.711,-804.592
2020-06-29,7668,1900-05-31,ZONA CENTRO,162,-83.681,-745.433
2020-06-30,2155,1900-03-09,ZONA NORTE,2338,-62.294,-778.728
2020-06-30,7988,1901-04-18,ZONA CENTRO,3073,-95.297,-775.292
2020-06-30,557,1900-01-18,ZONA SUR,2500,-136.289,-728.861
2020-06-30,7124,1900-09-09,ZONA SUR,2429,-163.933,-715.289
2020-06-30,1775,1900-01-24,ZONA SUR,2797,-131.603,-742.253
2020-06-30,2138,1900-03-08,ZONA NORTE,2731,-71.547,-785.108
2020-06-30,17984,1901-09-16,ZONA CENTRO,27,-120.631,-771.469
2020-06-30,1796,1900-01-18,ZONA SUR,3439,-135.192,-719.767
2020-06-30,902,1900-01-10,ZONA SUR,3746,-127.869,-749.714
2020-06-30,2363,1900-03-04,ZONA CENTRO,1921,-9.93,-762.397
2020-06-30,7588,1901-04-20,ZONA SUR,432,-140.636,-757.292
2020-06-30,3929,1900-05-17,ZONA CENTRO,3294,-120.708,-752.089
2020-06-30,9962,1901-08-07,ZONA NORTE,74,-8.1,-790.306
2020-06-30,13657,1902-01-16,ZONA NORTE,28,-67.669,-798.506
2020-06-30,158189,1912-04-15,ZONA CENTRO,162,-120.453,-770.308
2020-06-30,9023,1900-12-10,ZONA NORTE,107,-37.481,-732.442
2020-06-30,1844,1900-01-30,ZONA SUR,204,-125.936,-691.767
2020-06-30,949,1900-01-12,ZONA SUR,1428,-171.942,-709.333
2020-06-30,1104,1900-01-20,ZONA CENTRO,4373,-106.825,-762.569
2020-06-30,16923,1902-01-23,ZONA NORTE,57,-51.525,-806.578
2020-06-30,952,1900-01-20,ZONA SUR,3848,-158.403,-700.281
2020-06-30,4982,1900-05-27,ZONA NORTE,895,-60.347,-769.742
2020-06-30,897,1900-01-08,ZONA SUR,583,-180.019,-702.519
2020-06-30,2696,1900-04-30,ZONA NORTE,9,-35.711,-804.592
2020-06-30,7736,1900-05-31,ZONA CENTRO,162,-83.681,-745.433
2020-07-01,2254,1900-03-24,ZONA NORTE,2338,-62.294,-778.728
2020-07-01,8130,1901-04-22,ZONA CENTRO,3073,-95.297,-775.292
2020-07-01,566,1900-01-18,ZONA SUR,2500,-136.289,-728.861
2020-07-01,7234,1900-09-20,ZONA SUR,2429,-163.933,-715.289
2020-07-01,1829,1900-01-25,ZONA SUR,2797,-131.603,-742.253
2020-07-01,2196,1900-03-11,ZONA NORTE,2731,-71.547,-785.108
2020-07-01,18155,1901-09-24,ZONA CENTRO,27,-120.631,-771.469
2020-07-01,1817,1900-01-18,ZONA SUR,3439,-135.192,-719.767
2020-07-01,913,1900-01-11,ZONA SUR,3746,-127.869,-749.714
2020-07-01,2466,1900-03-04,ZONA CENTRO,1921,-9.93,-762.397
2020-07-01,7727,1901-04-30,ZONA SUR,432,-140.636,-757.292
2020-07-01,3996,1900-05-19,ZONA CENTRO,3294,-120.708,-752.089
2020-07-01,10148,1901-08-20,ZONA NORTE,74,-8.1,-790.306
2020-07-01,13779,1902-01-20,ZONA NORTE,28,-67.669,-798.506
2020-07-01,159403,1912-07-16,ZONA CENTRO,162,-120.453,-770.308
2020-07-01,9072,1900-12-11,ZONA NORTE,107,-37.481,-732.442
2020-07-01,1897,1900-01-31,ZONA SUR,204,-125.936,-691.767
2020-07-01,958,1900-01-13,ZONA SUR,1428,-171.942,-709.333
2020-07-01,1121,1900-01-22,ZONA CENTRO,4373,-106.825,-762.569
2020-07-01,17149,1902-01-28,ZONA NORTE,57,-51.525,-806.578
2020-07-01,974,1900-01-21,ZONA SUR,3848,-158.403,-700.281
2020-07-01,5076,1900-05-30,ZONA NORTE,895,-60.347,-769.742
2020-07-01,944,1900-01-08,ZONA SUR,583,-180.019,-702.519
2020-07-01,2849,1900-05-02,ZONA NORTE,9,-35.711,-804.592
2020-07-01,7824,1900-06-03,ZONA CENTRO,162,-83.681,-745.433
2020-07-02,2329,1900-03-25,ZONA NORTE,2338,-62.294,-778.728
2020-07-02,8263,1901-05-01,ZONA CENTRO,3073,-95.297,-775.292
2020-07-02,569,1900-01-18,ZONA SUR,2500,-136.289,-728.861
2020-07-02,7425,1900-10-06,ZONA SUR,2429,-163.933,-715.289
2020-07-02,1865,1900-01-25,ZONA SUR,2797,-131.603,-742.253
2020-07-02,2292,1900-03-14,ZONA NORTE,2731,-71.547,-785.108
2020-07-02,18230,1901-10-04,ZONA CENTRO,27,-120.631,-771.469
2020-07-02,1841,1900-01-18,ZONA SUR,3439,-135.192,-719.767
2020-07-02,927,1900-01-11,ZONA SUR,3746,-127.869,-749.714
2020-07-02,2560,1900-03-09,ZONA CENTRO,1921,-9.93,-762.397
2020-07-02,7850,1901-05-11,ZONA SUR,432,-140.636,-757.292
2020-07-02,4058,1900-05-25,ZONA CENTRO,3294,-120.708,-752.089
2020-07-02,10333,1901-09-06,ZONA NORTE,74,-8.1,-790.306
2020-07-02,13904,1902-01-25,ZONA NORTE,28,-67.669,-798.506
2020-07-02,160901,1912-09-25,ZONA CENTRO,162,-120.453,-770.308
2020-07-02,9162,1900-12-12,ZONA NORTE,107,-37.481,-732.442
2020-07-02,1958,1900-02-10,ZONA SUR,204,-125.936,-691.767
2020-07-02,983,1900-01-14,ZONA SUR,1428,-171.942,-709.333
2020-07-02,1133,1900-01-22,ZONA CENTRO,4373,-106.825,-762.569
2020-07-02,17336,1902-02-07,ZONA NORTE,57,-51.525,-806.578
2020-07-02,989,1900-01-24,ZONA SUR,3848,-158.403,-700.281
2020-07-02,5316,1900-06-02,ZONA NORTE,895,-60.347,-769.742
2020-07-02,960,1900-01-08,ZONA SUR,583,-180.019,-702.519
2020-07-02,2883,1900-05-04,ZONA NORTE,9,-35.711,-804.592
2020-07-02,7937,1900-06-04,ZONA CENTRO,162,-83.681,-745.433
2020-07-03,2448,1900-03-25,ZONA NORTE,2338,-62.294,-778.728
2020-07-03,8383,1901-05-09,ZONA CENTRO,3073,-95.297,-775.292
2020-07-03,578,1900-01-19,ZONA SUR,2500,-136.289,-728.861
2020-07-03,7545,1900-10-16,ZONA SUR,2429,-163.933,-715.289
2020-07-03,1910,1900-01-26,ZONA SUR,2797,-131.603,-742.253
2020-07-03,2404,1900-03-21,ZONA NORTE,2731,-71.547,-785.108
2020-07-03,18281,1901-10-07,ZONA CENTRO,27,-120.631,-771.469
2020-07-03,1875,1900-01-18,ZONA SUR,3439,-135.192,-719.767
2020-07-03,940,1900-01-12,ZONA SUR,3746,-127.869,-749.714
2020-07-03,2628,1900-03-12,ZONA CENTRO,1921,-9.93,-762.397
2020-07-03,8072,1901-05-16,ZONA SUR,432,-140.636,-757.292
2020-07-03,4127,1900-05-29,ZONA CENTRO,3294,-120.708,-752.089
2020-07-03,10509,1901-09-23,ZONA NORTE,74,-8.1,-790.306
2020-07-03,14011,1902-02-02,ZONA NORTE,28,-67.669,-798.506
2020-07-03,162211,1912-12-07,ZONA CENTRO,162,-120.453,-770.308
2020-07-03,9280,1900-12-13,ZONA NORTE,107,-37.481,-732.442
2020-07-03,2058,1900-02-26,ZONA SUR,204,-125.936,-691.767
2020-07-03,1020,1900-01-14,ZONA SUR,1428,-171.942,-709.333
2020-07-03,1155,1900-01-22,ZONA CENTRO,4373,-106.825,-762.569
2020-07-03,17573,1902-02-20,ZONA NORTE,57,-51.525,-806.578
2020-07-03,1011,1900-01-26,ZONA SUR,3848,-158.403,-700.281
2020-07-03,5589,1900-06-06,ZONA NORTE,895,-60.347,-769.742
2020-07-03,971,1900-01-09,ZONA SUR,583,-180.019,-702.519
2020-07-03,3041,1900-05-06,ZONA NORTE,9,-35.711,-804.592
2020-07-03,7979,1900-06-05,ZONA CENTRO,162,-83.681,-745.433
2020-07-04,2562,1900-03-27,ZONA NORTE,2338,-62.294,-778.728
2020-07-04,8510,1901-05-17,ZONA CENTRO,3073,-95.297,-775.292
2020-07-04,589,1900-01-19,ZONA SUR,2500,-136.289,-728.861
2020-07-04,7649,1900-10-28,ZONA SUR,2429,-163.933,-715.289
2020-07-04,1934,1900-01-27,ZONA SUR,2797,-131.603,-742.253
2020-07-04,2470,1900-03-24,ZONA NORTE,2731,-71.547,-785.108
2020-07-04,18339,1901-10-11,ZONA CENTRO,27,-120.631,-771.469
2020-07-04,1906,1900-01-19,ZONA SUR,3439,-135.192,-719.767
2020-07-04,950,1900-01-12,ZONA SUR,3746,-127.869,-749.714
2020-07-04,2693,1900-03-15,ZONA CENTRO,1921,-9.93,-762.397
2020-07-04,8195,1901-05-27,ZONA SUR,432,-140.636,-757.292
2020-07-04,4216,1900-06-04,ZONA CENTRO,3294,-120.708,-752.089
2020-07-04,10727,1901-10-12,ZONA NORTE,74,-8.1,-790.306
2020-07-04,14137,1902-02-06,ZONA NORTE,28,-67.669,-798.506
2020-07-04,163824,1913-03-06,ZONA CENTRO,162,-120.453,-770.308
2020-07-04,9343,1900-12-15,ZONA NORTE,107,-37.481,-732.442
2020-07-04,2119,1900-03-10,ZONA SUR,204,-125.936,-691.767
2020-07-04,1078,1900-01-14,ZONA SUR,1428,-171.942,-709.333
2020-07-04,1164,1900-01-23,ZONA CENTRO,4373,-106.825,-762.569
2020-07-04,17721,1902-02-25,ZONA NORTE,57,-51.525,-806.578
2020-07-04,1028,1900-01-27,ZONA SUR,3848,-158.403,-700.281
2020-07-04,5821,1900-06-08,ZONA NORTE,895,-60.347,-769.742
2020-07-04,1007,1900-01-09,ZONA SUR,583,-180.019,-702.519
2020-07-04,3066,1900-05-06,ZONA NORTE,9,-35.711,-804.592
2020-07-04,8032,1900-06-05,ZONA CENTRO,162,-83.681,-745.433
2020-07-05,2717,1900-03-28,ZONA NORTE,2338,-62.294,-778.728
2020-07-05,8652,1901-05-19,ZONA CENTRO,3073,-95.297,-775.292
2020-07-05,593,1900-01-19,ZONA SUR,2500,-136.289,-728.861
2020-07-05,7807,1900-11-04,ZONA SUR,2429,-163.933,-715.289
2020-07-05,1982,1900-01-28,ZONA SUR,2797,-131.603,-742.253
2020-07-05,2587,1900-03-27,ZONA NORTE,2731,-71.547,-785.108
2020-07-05,18406,1901-10-19,ZONA CENTRO,27,-120.631,-771.469
2020-07-05,1932,1900-01-20,ZONA SUR,3439,-135.192,-719.767
2020-07-05,958,1900-01-14,ZONA SUR,3746,-127.869,-749.714
2020-07-05,2900,1900-03-20,ZONA CENTRO,1921,-9.93,-762.397
2020-07-05,8314,1901-06-10,ZONA SUR,432,-140.636,-757.292
2020-07-05,4292,1900-06-10,ZONA CENTRO,3294,-120.708,-752.089
2020-07-05,10956,1901-11-05,ZONA NORTE,74,-8.1,-790.306
2020-07-05,14259,1902-02-06,ZONA NORTE,28,-67.669,-798.506
2020-07-05,155958,1911-09-18,ZONA CENTRO,162,-120.453,-770.308
2020-07-05,9349,1901-09-12,ZONA CENTRO,162,-120.453,-770.308
2020-07-05,9374,1900-12-16,ZONA NORTE,107,-37.481,-732.442
2020-07-05,2196,1900-03-10,ZONA SUR,204,-125.936,-691.767
2020-07-05,1122,1900-01-15,ZONA SUR,1428,-171.942,-709.333
2020-07-05,1184,1900-01-23,ZONA CENTRO,4373,-106.825,-762.569
2020-07-05,17838,1902-03-09,ZONA NORTE,57,-51.525,-806.578
2020-07-05,1045,1900-01-27,ZONA SUR,3848,-158.403,-700.281
2020-07-05,5947,1900-06-11,ZONA NORTE,895,-60.347,-769.742
2020-07-05,1034,1900-01-09,ZONA SUR,583,-180.019,-702.519
2020-07-05,3146,1900-05-06,ZONA NORTE,9,-35.711,-804.592
2020-07-05,8170,1900-06-05,ZONA CENTRO,162,-83.681,-745.433
2020-07-06,2860,1900-03-28,ZONA NORTE,2338,-62.294,-778.728
2020-07-06,8732,1901-05-26,ZONA CENTRO,3073,-95.297,-775.292
2020-07-06,597,1900-01-19,ZONA SUR,2500,-136.289,-728.861
2020-07-06,7982,1900-11-18,ZONA SUR,2429,-163.933,-715.289
2020-07-06,1996,1900-01-28,ZONA SUR,2797,-131.603,-742.253
2020-07-06,2731,1900-04-14,ZONA NORTE,2731,-71.547,-785.108
2020-07-06,18471,1901-10-25,ZONA CENTRO,27,-120.631,-771.469
2020-07-06,1983,1900-01-21,ZONA SUR,3439,-135.192,-719.767
2020-07-06,975,1900-01-15,ZONA SUR,3746,-127.869,-749.714
2020-07-06,2952,1900-03-23,ZONA CENTRO,1921,-9.93,-762.397
2020-07-06,8507,1901-06-19,ZONA SUR,432,-140.636,-757.292
2020-07-06,4463,1900-06-15,ZONA CENTRO,3294,-120.708,-752.089
2020-07-06,11050,1901-11-20,ZONA NORTE,74,-8.1,-790.306
2020-07-06,14355,1902-02-11,ZONA NORTE,28,-67.669,-798.506
2020-07-06,157158,1911-11-03,ZONA CENTRO,162,-120.453,-770.308
2020-07-06,9495,1901-10-14,ZONA CENTRO,162,-120.453,-770.308
2020-07-06,9404,1900-12-16,ZONA NORTE,107,-37.481,-732.442
2020-07-06,2234,1900-03-13,ZONA SUR,204,-125.936,-691.767
2020-07-06,1143,1900-01-16,ZONA SUR,1428,-171.942,-709.333
2020-07-06,1190,1900-01-24,ZONA CENTRO,4373,-106.825,-762.569
2020-07-06,17941,1902-03-15,ZONA NORTE,57,-51.525,-806.578
2020-07-06,1064,1900-01-30,ZONA SUR,3848,-158.403,-700.281
2020-07-06,6023,1900-06-15,ZONA NORTE,895,-60.347,-769.742
2020-07-06,1038,1900-01-09,ZONA SUR,583,-180.019,-702.519
2020-07-06,3164,1900-05-06,ZONA NORTE,9,-35.711,-804.592
2020-07-06,8195,1900-06-08,ZONA CENTRO,162,-83.681,-745.433
2020-07-07,2948,1900-03-30,ZONA NORTE,2338,-62.294,-778.728
2020-07-07,8918,1901-06-01,ZONA CENTRO,3073,-95.297,-775.292
2020-07-07,601,1900-01-20,ZONA SUR,2500,-136.289,-728.861
2020-07-07,8073,1900-11-28,ZONA SUR,2429,-163.933,-715.289
2020-07-07,2046,1900-01-30,ZONA SUR,2797,-131.603,-742.253
2020-07-07,2850,1900-04-19,ZONA NORTE,2731,-71.547,-785.108
2020-07-07,18510,1901-11-08,ZONA CENTRO,27,-120.631,-771.469
